betId,user_id,event_id,amount,odds,outcome
22737,gm2811,A71,48,2.95,0
22738,gm265,A10,140,2.03,1
22739,gm5271,A72,463,2.85,0
22740,gm8455,A92,241,2.78,0
22741,gm5497,A20,566,2.46,1
22742,gm4490,A133,588,2.22,1
22743,gm8793,A74,334,2.04,1
22744,gm5292,A136,143,2.74,1
22745,gm9931,A134,611,2.16,0
22746,gm8460,A63,370,2.11,0
22747,gm6770,A12,579,2.79,0
22748,gm573,A190,551,2.67,0
22749,gm1281,A135,520,2.78,0
22750,gm2921,A122,36,2.41,1
22751,gm3958,A110,570,2.03,0
22752,gm988,A124,304,2.69,0
22753,gm399,A81,138,2.58,1
22754,gm3896,A106,730,2.68,1
22755,gm3372,A113,350,2.5,0
22756,gm525,A172,506,2.07,0
22757,gm7459,A103,996,2.94,1
22758,gm2932,A0,974,2.64,1
22759,gm2048,A23,644,2.53,1
22760,gm5859,A47,764,2.9,0
22761,gm5706,A189,512,2.28,0
22762,gm387,A156,473,2.99,1
22763,gm5655,A171,368,2.16,0
22764,gm5637,A14,966,2.09,0
22765,gm4359,A145,804,2.39,0
22766,gm7640,A25,523,2.24,1
22767,gm3734,A186,413,2.75,1
22768,gm7276,A16,29,2.8,0
22769,gm9945,A27,860,2.54,0
22770,gm5203,A4,693,2.92,0
22771,gm3169,A131,704,3.0,0
22772,gm4061,A114,78,2.42,1
22773,gm3116,A173,540,2.84,1
22774,gm3671,A59,228,2.04,0
22775,gm7104,A155,990,2.16,1
22776,gm3985,A14,909,2.02,0
22777,gm7266,A157,897,2.22,1
22778,gm9722,A41,39,2.86,0
22779,gm5858,A121,386,2.38,0
22780,gm9469,A178,930,2.21,1
22781,gm4554,A18,433,2.62,1
22782,gm8776,A131,165,2.74,1
22783,gm6092,A152,786,2.05,0
22784,gm2820,A21,217,2.29,0
22785,gm13,A163,954,2.9,0
22786,gm2285,A23,147,2.16,0
22787,gm791,A38,897,2.37,1
22788,gm210,A193,208,2.23,0
22789,gm5338,A136,566,2.61,1
22790,gm955,A109,302,2.73,1
22791,gm9122,A154,305,2.04,0
22792,gm377,A137,962,2.81,0
22793,gm6668,A94,964,2.05,1
22794,gm8667,A25,471,2.41,0
22795,gm7735,A11,599,2.52,0
22796,gm7309,A195,29,2.41,1
22797,gm2815,A55,159,2.69,1
22798,gm3578,A149,50,2.11,1
22799,gm7666,A50,184,2.25,0
22800,gm7618,A154,581,2.47,0
22801,gm7479,A121,908,2.95,1
22802,gm4048,A162,858,2.81,1
22803,gm7937,A130,483,2.8,0
22804,gm6484,A129,958,2.06,0
22805,gm8145,A142,534,2.72,1
22806,gm9107,A67,824,2.33,0
22807,gm1159,A88,27,2.46,1
22808,gm6640,A50,258,2.15,1
22809,gm2283,A34,194,2.88,1
22810,gm805,A53,613,2.08,0
22811,gm6377,A142,247,2.64,0
22812,gm3608,A177,31,2.49,1
22813,gm8145,A100,509,2.54,0
22814,gm9339,A127,213,2.04,0
22815,gm7765,A112,483,2.36,0
22816,gm4289,A104,853,2.73,0
22817,gm5843,A103,765,2.14,0
22818,gm7723,A47,107,2.94,1
22819,gm6069,A118,422,2.56,1
22820,gm1246,A183,351,2.3,1
22821,gm646,A113,708,2.94,1
22822,gm9515,A177,843,2.05,1
22823,gm8545,A64,405,2.43,1
22824,gm7107,A196,491,2.32,1
22825,gm3224,A185,789,2.92,0
22826,gm5396,A145,63,2.43,0
22827,gm3925,A29,657,2.47,1
22828,gm4464,A114,997,2.91,1
22829,gm1430,A46,63,2.04,1
22830,gm7564,A83,582,2.73,1
22831,gm8366,A171,917,2.72,0
22832,gm3705,A11,466,2.52,0
22833,gm310,A4,35,3.0,1
22834,gm4351,A36,372,2.83,1
22835,gm9696,A94,516,2.33,0
22836,gm9002,A13,896,2.79,1
22837,gm6950,A78,753,2.37,1
22838,gm8244,A195,300,2.06,0
22839,gm3889,A184,238,2.25,1
22840,gm5077,A47,384,2.03,0
22841,gm8480,A118,876,2.15,1
22842,gm677,A33,39,2.31,0
22843,gm6929,A45,991,2.64,1
22844,gm8060,A98,355,2.56,0
22845,gm8432,A63,587,2.74,1
22846,gm1010,A1,76,2.57,1
22847,gm5401,A121,808,2.41,0
22848,gm7719,A120,153,2.75,0
22849,gm8664,A190,431,2.0,1
22850,gm9395,A179,121,2.91,0
22851,gm8433,A156,32,2.87,1
22852,gm7416,A79,717,2.11,1
22853,gm2521,A108,647,2.19,0
22854,gm9276,A71,314,2.28,0
22855,gm1047,A47,506,2.71,0
22856,gm4358,A171,110,2.8,1
22857,gm5806,A182,484,2.73,1
22858,gm3530,A52,67,2.33,0
22859,gm7203,A191,842,2.39,1
22860,gm4541,A45,661,2.76,1
22861,gm3500,A91,34,2.02,1
22862,gm2472,A196,439,2.98,1
22863,gm1650,A8,151,2.4,0
22864,gm2563,A177,661,2.47,0
22865,gm515,A22,825,2.46,1
22866,gm4910,A176,488,2.65,1
22867,gm7682,A29,36,2.63,1
22868,gm9892,A97,929,2.71,1
22869,gm3848,A5,844,2.5,1
22870,gm520,A30,926,2.66,1
22871,gm8425,A157,622,2.97,1
22872,gm6534,A3,337,2.46,1
22873,gm4212,A105,111,2.77,0
22874,gm8614,A106,342,2.23,1
22875,gm2185,A173,866,2.86,1
22876,gm7864,A127,408,2.27,1
22877,gm9719,A132,402,2.44,1
22878,gm8146,A193,691,2.87,0
22879,gm7484,A106,740,2.25,0
22880,gm9109,A13,274,2.77,1
22881,gm8498,A51,788,2.78,0
22882,gm8581,A155,974,2.53,0
22883,gm6182,A48,625,2.71,0
22884,gm9548,A129,963,2.79,0
22885,gm9345,A40,965,2.24,0
22886,gm6939,A48,903,2.46,0
22887,gm3573,A78,21,2.92,1
22888,gm9158,A152,953,2.32,0
22889,gm6379,A162,997,2.81,1
22890,gm658,A46,880,2.96,1
22891,gm3331,A174,468,2.82,1
22892,gm5510,A171,353,2.87,0
22893,gm5502,A129,941,2.84,0
22894,gm4328,A164,43,2.66,0
22895,gm7460,A62,721,2.1,1
22896,gm1320,A21,273,2.95,1
22897,gm6060,A53,679,2.63,0
22898,gm9645,A192,82,2.76,1
22899,gm4452,A50,692,2.25,0
22900,gm3869,A12,542,2.48,0
22901,gm727,A34,614,2.62,1
22902,gm2885,A199,831,2.55,0
22903,gm41,A187,473,2.42,0
22904,gm9650,A125,364,2.1,1
22905,gm6461,A48,640,2.11,0
22906,gm8151,A192,34,2.13,0
22907,gm5626,A46,671,2.96,0
22908,gm478,A19,886,2.72,0
22909,gm6976,A195,582,2.8,1
22910,gm2659,A3,285,2.75,1
22911,gm4014,A18,159,2.47,1
22912,gm481,A12,241,2.24,1
22913,gm8181,A148,32,2.48,0
22914,gm700,A5,704,3.0,0
22915,gm1850,A120,386,2.08,0
22916,gm4469,A85,204,2.28,0
22917,gm1812,A78,878,2.21,1
22918,gm4982,A187,22,2.19,0
22919,gm7836,A160,332,2.62,0
22920,gm5685,A141,411,2.8,1
22921,gm4009,A3,978,2.28,0
22922,gm636,A73,938,2.34,0
22923,gm434,A50,476,2.06,1
22924,gm3969,A74,920,2.49,1
22925,gm6535,A180,107,2.27,1
22926,gm4835,A112,603,2.96,0
22927,gm3850,A65,401,2.63,0
22928,gm3196,A145,478,2.92,0
22929,gm3641,A192,369,2.57,1
22930,gm7841,A68,563,2.0,1
22931,gm9936,A138,529,2.95,0
22932,gm6771,A58,147,2.53,1
22933,gm827,A76,611,2.71,1
22934,gm4517,A77,382,2.53,1
22935,gm2004,A104,901,2.58,1
22936,gm4507,A53,663,2.58,1
22937,gm5983,A25,873,2.55,0
22938,gm8377,A91,669,2.6,1
22939,gm7837,A152,954,2.08,0
22940,gm4572,A60,427,2.7,1
22941,gm250,A182,883,2.62,0
22942,gm3017,A96,619,2.29,0
22943,gm304,A42,843,2.05,0
22944,gm831,A48,633,2.03,1
22945,gm2181,A119,494,2.1,1
22946,gm9120,A75,477,2.35,0
22947,gm2941,A67,633,2.29,0
22948,gm6045,A130,750,2.17,1
22949,gm7443,A62,899,2.31,0
22950,gm5763,A10,296,2.33,1
22951,gm6996,A35,530,2.19,0
22952,gm5480,A141,725,2.55,1
22953,gm4114,A37,169,2.76,0
22954,gm8357,A181,379,2.92,0
22955,gm4593,A152,478,2.16,1
22956,gm4698,A94,201,2.49,0
22957,gm4778,A50,391,2.94,1
22958,gm4061,A85,238,2.4,1
22959,gm5957,A37,936,2.45,0
22960,gm3058,A144,994,2.54,1
22961,gm418,A0,160,2.48,0
22962,gm8658,A136,806,2.61,0
22963,gm9217,A60,114,2.43,0
22964,gm6115,A76,183,2.21,1
22965,gm281,A16,216,2.05,0
22966,gm3527,A61,997,2.88,1
22967,gm1892,A52,174,2.93,0
22968,gm8253,A50,568,2.28,1
22969,gm6417,A43,945,2.3,1
22970,gm6465,A73,405,2.61,1
22971,gm3670,A87,553,2.39,1
22972,gm3835,A180,763,2.81,1
22973,gm8270,A117,189,2.08,0
22974,gm7388,A63,132,2.74,1
22975,gm4779,A31,686,2.19,1
22976,gm4528,A158,910,2.71,0
22977,gm1149,A157,702,2.22,0
22978,gm1027,A13,250,2.29,0
22979,gm25,A187,359,2.82,0
22980,gm8913,A165,952,2.15,0
22981,gm9649,A84,804,2.0,0
22982,gm6290,A93,950,2.08,1
22983,gm7115,A167,228,2.88,1
22984,gm1509,A76,628,2.47,1
22985,gm4422,A128,345,2.39,0
22986,gm6741,A69,43,2.86,1
22987,gm2096,A156,697,2.6,0
22988,gm81,A149,202,2.13,1
22989,gm8919,A26,237,2.07,0
22990,gm8547,A101,565,2.79,0
22991,gm2785,A118,128,2.39,1
22992,gm2443,A71,39,2.53,0
22993,gm7309,A30,474,2.13,1
22994,gm33,A29,460,2.98,0
22995,gm9772,A172,246,2.35,1
22996,gm5615,A127,552,2.29,1
22997,gm3192,A16,486,2.87,1
22998,gm1085,A59,693,2.63,0
22999,gm9983,A1,622,2.96,1
23000,gm5287,A7,297,2.42,0
23001,gm1329,A108,314,2.52,0
23002,gm7455,A78,520,2.28,0
23003,gm6584,A23,978,2.69,1
23004,gm5457,A160,702,2.04,0
23005,gm8988,A158,58,2.26,0
23006,gm8519,A54,594,2.99,1
23007,gm6085,A65,90,2.34,0
23008,gm3913,A50,396,2.24,0
23009,gm8477,A186,321,2.35,0
23010,gm4076,A185,712,2.97,0
23011,gm5529,A30,365,2.66,0
23012,gm2631,A158,781,2.06,1
23013,gm2391,A107,286,2.46,0
23014,gm2132,A199,268,2.68,1
23015,gm4420,A91,913,2.73,1
23016,gm3682,A16,969,2.28,1
23017,gm1906,A194,276,2.08,0
23018,gm9540,A71,184,2.62,1
23019,gm3797,A40,821,2.28,0
23020,gm5737,A104,46,2.83,0
23021,gm5792,A122,656,2.0,1
23022,gm1338,A14,275,2.64,0
23023,gm8197,A64,320,2.84,0
23024,gm3966,A154,270,2.11,1
23025,gm3447,A102,668,2.14,0
23026,gm698,A168,344,2.31,1
23027,gm6329,A151,62,2.83,0
23028,gm3782,A165,228,2.56,1
23029,gm4638,A182,749,2.72,1
23030,gm2184,A182,936,2.49,1
23031,gm5642,A162,596,2.48,1
23032,gm9158,A48,304,2.77,0
23033,gm1544,A11,893,2.77,1
23034,gm8119,A95,314,2.25,1
23035,gm985,A10,565,2.71,1
23036,gm6736,A163,823,2.0,1
23037,gm6212,A41,184,2.16,0
23038,gm4961,A138,735,2.98,1
23039,gm1090,A106,649,2.46,0
23040,gm6543,A48,395,2.55,1
23041,gm984,A118,429,2.9,0
23042,gm8166,A125,787,2.36,1
23043,gm4636,A50,359,2.49,0
23044,gm2674,A9,980,2.8,0
23045,gm7446,A4,520,2.63,0
23046,gm6466,A156,761,2.75,1
23047,gm8681,A161,27,2.03,0
23048,gm6009,A46,45,2.63,0
23049,gm5236,A177,504,2.58,0
23050,gm952,A176,296,2.01,1
23051,gm810,A109,647,2.31,1
23052,gm4934,A180,393,2.03,0
23053,gm7778,A106,861,2.71,1
23054,gm6005,A77,727,2.14,1
23055,gm7567,A86,377,2.97,1
23056,gm5607,A104,641,2.76,1
23057,gm6540,A199,861,2.11,0
23058,gm7592,A88,181,2.47,1
23059,gm5833,A136,650,2.88,0
23060,gm552,A85,194,2.14,0
23061,gm9103,A62,796,2.98,1
23062,gm5118,A8,232,2.5,1
23063,gm8741,A48,757,2.36,0
23064,gm346,A168,92,2.78,0
23065,gm472,A44,416,2.85,1
23066,gm2896,A97,415,2.02,0
23067,gm5036,A173,821,2.68,0
23068,gm3312,A68,875,2.82,1
23069,gm6936,A25,525,2.66,1
23070,gm6598,A103,66,2.83,1
23071,gm6787,A104,867,2.4,1
23072,gm6892,A119,397,2.59,0
23073,gm8978,A1,97,2.43,0
23074,gm5153,A123,518,2.1,0
23075,gm9612,A140,531,2.15,0
23076,gm2571,A15,30,2.59,1
23077,gm6505,A166,491,2.33,0
23078,gm3206,A52,453,2.28,0
23079,gm546,A10,379,2.5,1
23080,gm7528,A167,52,3.0,0
23081,gm2617,A110,840,2.66,1
23082,gm8800,A2,351,2.35,1
23083,gm1759,A182,835,2.03,0
23084,gm948,A131,569,2.25,0
23085,gm4244,A22,655,2.44,0
23086,gm1281,A158,569,2.94,0
23087,gm5895,A185,862,2.17,1
23088,gm2721,A181,905,2.08,0
23089,gm4815,A52,982,2.65,0
23090,gm7095,A64,221,2.39,0
23091,gm4722,A7,627,2.51,1
23092,gm1225,A49,612,2.08,1
23093,gm8230,A97,160,2.22,1
23094,gm829,A144,388,2.71,0
23095,gm5964,A99,364,2.36,1
23096,gm1707,A17,262,2.4,1
23097,gm2263,A69,161,2.05,1
23098,gm1148,A112,268,2.79,0
23099,gm9193,A172,403,2.13,1
23100,gm330,A5,789,2.28,1
23101,gm4200,A106,261,2.43,0
23102,gm1834,A69,142,2.33,1
23103,gm7155,A185,310,2.77,1
23104,gm761,A194,717,2.41,1
23105,gm310,A66,413,2.53,0
23106,gm1284,A13,294,2.13,1
23107,gm4207,A141,75,2.57,1
23108,gm3831,A47,773,2.88,1
23109,gm6024,A166,721,2.06,0
23110,gm8668,A182,45,2.47,0
23111,gm5439,A59,249,2.12,0
23112,gm2743,A22,521,3.0,1
23113,gm3670,A10,634,2.51,1
23114,gm118,A105,358,2.74,1
23115,gm1509,A71,263,2.73,1
23116,gm6403,A13,584,2.95,0
23117,gm3524,A159,551,2.15,1
23118,gm294,A97,99,2.81,1
23119,gm9282,A132,672,2.68,1
23120,gm449,A152,568,2.91,0
23121,gm9128,A48,364,2.02,1
23122,gm823,A51,861,2.01,0
23123,gm9064,A113,144,2.97,0
23124,gm6956,A22,804,2.41,1
23125,gm3944,A106,970,2.89,1
23126,gm5203,A81,330,2.82,0
23127,gm9220,A96,544,2.07,1
23128,gm8438,A125,376,2.66,0
23129,gm425,A111,77,2.87,1
23130,gm7586,A185,981,2.36,0
23131,gm809,A17,963,2.1,0
23132,gm7766,A46,456,2.09,0
23133,gm2958,A59,850,2.32,1
23134,gm8399,A56,91,2.53,1
23135,gm2599,A179,175,2.65,0
23136,gm6785,A77,394,2.4,0
23137,gm6382,A179,197,2.87,1
23138,gm1800,A130,526,2.61,0
23139,gm494,A58,690,2.75,1
23140,gm848,A82,718,2.57,1
23141,gm3967,A135,231,2.29,1
23142,gm8702,A85,98,2.96,0
23143,gm862,A10,369,2.54,1
23144,gm3814,A86,216,2.93,0
23145,gm3206,A89,749,2.07,1
23146,gm8510,A125,669,2.04,0
23147,gm4362,A61,533,2.54,0
23148,gm3311,A135,950,2.21,0
23149,gm1074,A6,928,2.19,0
23150,gm8582,A22,217,2.02,1
23151,gm9188,A138,73,2.02,1
23152,gm9021,A178,228,2.01,1
23153,gm2246,A97,362,2.56,0
23154,gm6569,A138,626,2.17,1
23155,gm2011,A9,495,2.06,0
23156,gm9409,A175,708,2.38,0
23157,gm4734,A91,631,2.78,1
23158,gm2344,A150,279,2.64,1
23159,gm2006,A145,776,2.95,0
23160,gm3263,A107,779,2.97,0
23161,gm8321,A127,886,2.18,0
23162,gm7293,A110,171,2.64,0
23163,gm3152,A39,207,2.76,0
23164,gm7342,A13,104,2.54,1
23165,gm7234,A107,762,2.68,0
23166,gm7368,A31,273,2.49,1
23167,gm5336,A107,298,2.91,0
23168,gm9461,A61,143,2.05,1
23169,gm7205,A176,319,2.65,0
23170,gm5373,A198,408,2.89,1
23171,gm7788,A19,240,2.51,0
23172,gm8941,A184,495,2.58,1
23173,gm3627,A65,410,2.44,0
23174,gm2709,A41,82,2.39,0
23175,gm5538,A63,910,2.06,1
23176,gm1535,A182,986,2.99,0
23177,gm5902,A112,634,2.8,0
23178,gm2091,A59,432,2.04,1
23179,gm9834,A95,793,2.43,1
23180,gm9633,A85,143,2.3,1
23181,gm1400,A113,810,2.09,0
23182,gm1305,A193,696,2.13,0
23183,gm592,A92,279,2.75,1
23184,gm1623,A28,696,2.13,1
23185,gm4493,A122,571,2.61,0
23186,gm4493,A29,383,2.35,0
23187,gm4691,A142,94,2.16,0
23188,gm8006,A100,608,2.85,0
23189,gm6762,A19,420,2.15,0
23190,gm4250,A26,241,2.83,1
23191,gm615,A118,935,2.19,0
23192,gm9185,A195,819,2.8,0
23193,gm9546,A36,610,2.72,1
23194,gm275,A17,901,2.04,1
23195,gm3271,A145,502,2.94,0
23196,gm1494,A55,503,2.27,0
23197,gm2694,A90,106,2.22,0
23198,gm4985,A118,848,2.42,1
23199,gm741,A42,279,2.83,1
23200,gm306,A150,507,2.84,0
23201,gm4549,A85,140,2.14,1
23202,gm9126,A52,578,2.48,0
23203,gm581,A186,542,2.01,0
23204,gm4571,A69,80,2.3,0
23205,gm4935,A24,112,2.03,0
23206,gm6810,A7,913,2.0,0
23207,gm5125,A16,630,2.98,0
23208,gm9841,A199,694,2.12,0
23209,gm5301,A75,436,2.13,1
23210,gm7526,A193,90,2.83,0
23211,gm2337,A173,38,2.84,1
23212,gm8765,A44,651,2.53,0
23213,gm7968,A92,980,2.52,1
23214,gm929,A197,853,2.46,1
23215,gm3001,A184,843,2.54,1
23216,gm4118,A198,889,2.64,1
23217,gm2193,A77,187,2.18,0
23218,gm2234,A15,814,2.93,1
23219,gm9632,A16,860,2.73,1
23220,gm3178,A24,868,2.53,0
23221,gm2437,A42,377,2.72,0
23222,gm674,A106,840,2.38,1
23223,gm2538,A114,524,2.63,1
23224,gm9210,A86,185,2.57,0
23225,gm2041,A118,486,2.14,0
23226,gm7931,A13,633,2.64,1
23227,gm5735,A90,842,2.58,0
23228,gm9438,A60,717,2.41,1
23229,gm6368,A151,274,2.16,0
23230,gm8540,A97,113,2.12,1
23231,gm8389,A123,660,2.1,0
23232,gm1496,A29,417,2.11,0
23233,gm5750,A65,950,2.53,1
23234,gm1014,A102,436,2.36,0
23235,gm3784,A60,780,2.02,0
23236,gm8400,A19,852,2.22,0
23237,gm60,A152,773,2.12,1
23238,gm1792,A45,125,2.85,0
23239,gm5708,A142,716,2.32,0
23240,gm8012,A99,83,2.72,0
23241,gm3882,A125,397,2.35,0
23242,gm1669,A13,621,2.35,1
23243,gm4827,A118,772,2.95,0
23244,gm3181,A49,605,2.25,0
23245,gm7565,A41,214,2.54,0
23246,gm2620,A35,137,2.0,0
23247,gm7424,A98,26,2.26,1
23248,gm9984,A166,868,2.54,0
23249,gm1962,A18,874,2.41,1
23250,gm550,A107,765,2.71,0
23251,gm7491,A108,600,2.74,0
23252,gm4540,A78,89,2.36,0
23253,gm260,A143,953,2.51,1
23254,gm2165,A16,158,2.83,1
23255,gm8805,A175,33,2.4,0
23256,gm0,A134,93,2.33,0
23257,gm3728,A153,217,2.33,0
23258,gm3924,A157,133,2.06,0
23259,gm7171,A195,560,2.97,0
23260,gm6946,A107,264,2.22,1
23261,gm5263,A98,382,2.8,0
23262,gm3495,A176,677,2.71,0
23263,gm6243,A153,171,2.76,1
23264,gm3952,A173,819,2.29,1
23265,gm8415,A19,556,2.83,1
23266,gm4613,A180,558,2.33,0
23267,gm1056,A137,910,2.05,1
23268,gm297,A147,734,2.9,1
23269,gm2847,A153,885,2.2,1
23270,gm6428,A31,920,2.43,1
23271,gm8234,A70,805,2.41,1
23272,gm6264,A176,510,2.67,0
23273,gm824,A9,732,2.26,1
23274,gm797,A56,537,2.62,1
23275,gm6937,A147,995,2.03,0
23276,gm4589,A193,603,2.63,1
23277,gm3816,A26,318,2.94,1
23278,gm4583,A55,322,2.21,1
23279,gm3711,A68,853,2.45,1
23280,gm9697,A108,870,2.85,0
23281,gm5460,A119,78,2.02,0
23282,gm3979,A174,521,2.73,1
23283,gm5569,A45,135,2.52,0
23284,gm6058,A45,507,2.73,0
23285,gm2629,A57,848,2.53,0
23286,gm1408,A135,610,2.9,0
23287,gm5173,A175,646,2.58,0
23288,gm2270,A141,509,2.93,1
23289,gm520,A197,201,2.58,1
23290,gm5936,A148,279,2.52,1
23291,gm2192,A132,471,2.8,1
23292,gm888,A2,122,2.66,1
23293,gm7232,A92,669,2.98,0
23294,gm5703,A54,198,2.74,1
23295,gm7605,A191,303,2.87,0
23296,gm2705,A27,34,2.94,0
23297,gm3367,A97,94,2.14,1
23298,gm4183,A26,519,2.29,1
23299,gm368,A35,851,2.95,0
23300,gm8232,A117,635,2.51,1
23301,gm5088,A139,556,2.2,1
23302,gm96,A132,138,2.9,0
23303,gm6683,A174,432,2.68,1
23304,gm6409,A60,540,2.21,0
23305,gm3040,A26,715,2.42,0
23306,gm8303,A27,466,2.95,1
23307,gm5936,A35,586,2.48,1
23308,gm1182,A21,669,2.88,0
23309,gm4334,A139,297,2.53,1
23310,gm4979,A165,401,2.45,0
23311,gm1612,A114,961,2.16,0
23312,gm7744,A152,445,2.99,0
23313,gm1741,A74,851,2.38,0
23314,gm6656,A12,667,2.38,1
23315,gm527,A189,250,2.17,1
23316,gm5404,A44,928,2.46,1
23317,gm2966,A63,899,2.51,1
23318,gm3683,A179,421,2.59,0
23319,gm8263,A143,399,2.76,0
23320,gm9682,A42,197,2.01,0
23321,gm9688,A173,308,2.07,0
23322,gm3757,A136,200,2.01,1
23323,gm8952,A105,505,2.07,1
23324,gm614,A102,388,2.51,1
23325,gm4788,A10,834,2.05,1
23326,gm7668,A147,213,2.67,1
23327,gm4375,A40,811,2.57,0
23328,gm5649,A75,571,2.61,0
23329,gm3170,A82,908,2.31,1
23330,gm9892,A177,698,2.2,0
23331,gm5701,A199,89,2.22,1
23332,gm5618,A108,872,2.7,1
23333,gm6401,A92,973,2.5,0
23334,gm8273,A66,687,2.24,0
23335,gm4994,A109,240,2.72,1
23336,gm7462,A70,634,2.12,0
23337,gm4931,A159,66,2.92,1
23338,gm3147,A100,704,2.77,1
23339,gm6970,A114,880,2.4,0
23340,gm1022,A46,448,2.93,0
23341,gm7536,A199,155,2.59,0
23342,gm7490,A9,118,2.3,1
23343,gm1832,A120,22,2.12,0
23344,gm1580,A80,551,2.28,1
23345,gm8487,A192,571,2.64,0
23346,gm6685,A118,262,2.1,0
23347,gm4917,A150,318,2.77,0
23348,gm5148,A159,714,2.63,0
23349,gm9396,A29,220,2.69,1
23350,gm8692,A70,616,2.9,0
23351,gm5736,A174,117,2.78,0
23352,gm566,A152,423,2.53,0
23353,gm6309,A115,703,2.94,0
23354,gm6134,A139,55,2.45,0
23355,gm7763,A87,804,2.63,1
23356,gm5864,A177,193,2.04,0
23357,gm5020,A67,656,3.0,0
23358,gm6372,A21,390,2.15,0
23359,gm2610,A87,963,2.6,0
23360,gm3776,A154,136,2.07,1
23361,gm6494,A68,724,2.14,0
23362,gm9440,A174,847,2.72,0
23363,gm3550,A34,922,2.79,1
23364,gm7249,A33,841,2.14,0
23365,gm748,A154,115,2.77,1
23366,gm4710,A96,415,2.03,0
23367,gm6300,A3,387,2.61,0
23368,gm9250,A76,499,2.42,1
23369,gm7736,A64,340,2.99,1
23370,gm99,A162,806,2.13,1
23371,gm7822,A7,683,2.18,0
23372,gm9619,A67,959,2.37,0
23373,gm2556,A22,508,2.15,0
23374,gm1414,A94,986,2.79,0
23375,gm1815,A107,953,2.95,0
23376,gm1934,A77,191,2.05,0
23377,gm6364,A116,379,2.68,1
23378,gm4508,A180,174,2.45,0
23379,gm4819,A60,377,2.78,0
23380,gm3758,A129,657,2.51,0
23381,gm8132,A95,705,2.15,0
23382,gm4967,A113,559,2.68,1
23383,gm4888,A13,136,2.83,1
23384,gm1903,A6,244,2.55,1
23385,gm5216,A54,61,2.5,0
23386,gm7153,A112,164,2.63,0
23387,gm5770,A61,954,2.32,1
23388,gm6138,A195,531,2.26,1
23389,gm6880,A179,320,2.99,0
23390,gm3738,A193,351,2.72,0
23391,gm5175,A65,441,2.18,0
23392,gm7397,A180,654,2.18,1
23393,gm4372,A162,459,2.29,1
23394,gm6988,A89,776,2.52,0
23395,gm4021,A156,227,2.48,1
23396,gm1223,A170,653,2.23,0
23397,gm159,A141,943,2.57,1
23398,gm7662,A54,610,2.68,0
23399,gm2483,A4,692,2.07,0
23400,gm2345,A58,144,2.04,1
23401,gm8814,A2,310,2.18,1
23402,gm4635,A182,617,2.34,1
23403,gm8809,A58,993,2.4,0
23404,gm5971,A116,119,2.31,0
23405,gm609,A62,463,2.97,1
23406,gm4196,A117,973,2.73,0
23407,gm1008,A160,471,2.17,0
23408,gm9924,A11,452,2.8,0
23409,gm9706,A0,475,2.57,1
23410,gm6243,A107,671,2.06,1
23411,gm3295,A114,1000,2.53,0
23412,gm2670,A49,734,2.54,1
23413,gm205,A118,493,2.63,1
23414,gm1049,A120,694,2.56,0
23415,gm1558,A187,751,2.39,0
23416,gm2032,A114,34,2.35,0
23417,gm5346,A120,444,2.61,1
23418,gm9571,A103,962,2.78,1
23419,gm6699,A159,410,2.78,0
23420,gm8326,A104,976,2.75,0
23421,gm5180,A176,508,2.08,1
23422,gm2083,A125,581,2.22,0
23423,gm6456,A123,412,2.96,1
23424,gm4798,A136,166,2.78,1
23425,gm8450,A170,249,2.62,0
23426,gm3925,A100,249,2.72,1
23427,gm5658,A75,910,2.21,1
23428,gm9557,A165,110,2.79,0
23429,gm9329,A85,488,2.61,1
23430,gm2307,A82,300,2.35,0
23431,gm7956,A100,638,2.2,0
23432,gm6926,A196,213,2.49,1
23433,gm5276,A81,149,2.09,1
23434,gm9874,A193,791,2.46,0
23435,gm5644,A33,977,2.68,1
23436,gm5919,A101,808,2.96,0
23437,gm8303,A50,670,2.37,0
23438,gm7449,A48,703,2.93,0
23439,gm5504,A76,213,2.57,0
23440,gm9557,A165,582,2.34,1
23441,gm3527,A39,401,2.02,0
23442,gm8542,A145,337,2.6,0
23443,gm5849,A15,651,2.74,1
23444,gm8996,A58,930,2.4,0
23445,gm1760,A65,971,2.47,0
23446,gm2217,A111,43,2.61,1
23447,gm5674,A134,934,2.85,0
23448,gm84,A172,69,2.13,1
23449,gm8919,A175,23,2.68,1
23450,gm6514,A35,973,2.33,0
23451,gm466,A138,171,2.4,1
23452,gm6171,A110,528,2.37,1
23453,gm9827,A167,230,2.97,0
23454,gm9683,A154,549,2.5,1
23455,gm2756,A129,669,2.12,1
23456,gm841,A35,79,2.86,0
23457,gm7997,A53,698,2.06,1
23458,gm1394,A121,162,2.03,0
23459,gm587,A51,128,2.15,1
23460,gm1095,A35,715,2.33,0
23461,gm6352,A180,809,2.73,1
23462,gm5401,A129,738,2.87,0
23463,gm1105,A70,55,2.96,0
23464,gm827,A29,55,2.94,0
23465,gm2705,A191,747,2.95,1
23466,gm1710,A76,120,2.53,1
23467,gm7167,A164,360,2.96,1
23468,gm4185,A110,393,2.85,0
23469,gm1749,A23,609,2.78,1
23470,gm104,A85,390,2.15,1
23471,gm3306,A69,764,2.25,0
23472,gm4564,A110,82,2.02,0
23473,gm5282,A73,616,2.0,0
23474,gm5187,A143,902,2.86,1
23475,gm3558,A131,592,2.36,0
23476,gm1601,A90,999,2.52,1
